name,fc0,fc1,fc2,fc3,fc4,fc5,fc6,fc7,fc8,fc9,fc10,fc11,fc12,fc13,fc14,fc15,affinity
5ih9,270.07193,-50.338207,118.39633,-140.45657,216.8397,346.24652,-213.04044,302.06097,-224.56744,178.85489,0.0,0.0,0.0,6.168351,0.0,0.0,8.7
5ihh,452.71613,-66.163795,156.68513,-146.56801,176.8541,281.2139,-173.9916,269.13058,-224.37454,132.87062,0.0,0.0,0.0,4.436653,0.0,0.0,6.41
5ii2,686.2506,-70.33578,161.12288,-163.10472,53.5351,111.620514,-172.11345,181.47055,-208.15715,112.495186,0.0,0.0,0.0,4.5898952,0.0,0.0,4.89
5ijr,828.35547,-90.66561,243.44502,-186.05663,24.377394,71.52735,-178.75851,177.695,-218.04292,133.75223,0.0,0.0,0.0,3.3869557,0.0,0.0,3.2
5ikb,300.56427,-58.887318,86.97365,-136.38683,144.95189,294.8027,-195.20975,266.08017,-233.91371,150.02863,0.0,0.0,0.0,4.6801667,0.0,0.0,8.72
5ime,182.36357,-70.424835,244.52568,-171.2827,452.09406,496.74924,-301.231,500.76218,-281.22012,253.71875,0.0,0.0,0.0,6.2676945,0.0,0.0,8.34
5ipc,543.1454,-67.166214,230.63531,-149.26733,200.22249,328.51434,-191.67131,291.17966,-233.25235,187.16743,0.0,0.0,0.0,4.8784814,0.0,0.0,4.89
5ipj,176.04193,-48.63618,229.74658,-157.55289,369.09393,448.13525,-273.95273,446.27115,-278.2577,255.75653,0.0,0.0,0.0,6.678458,0.0,0.0,8.89
5irr,459.88202,-66.29076,276.26862,-153.17404,262.6593,413.36014,-227.37926,361.05478,-281.03906,245.08759,0.0,0.0,0.0,4.757237,0.0,0.0,5.27
5isz,340.83075,-114.737816,792.4911,-253.3335,953.8424,924.53485,-634.2058,1124.368,-502.0186,702.2585,0.0,0.0,0.0,6.47649,0.0,0.0,4.49
5ito,590.33405,-67.05644,246.35036,-157.21869,159.84744,304.733,-184.33646,266.05347,-219.66702,167.91061,0.0,0.0,0.0,5.4727125,0.0,0.0,4.16
5itp,548.21515,-62.732162,240.25893,-152.95943,190.50032,299.79596,-195.40053,288.07303,-234.78784,185.78905,0.0,0.0,0.0,5.5207896,0.0,0.0,5.0
5ivc,494.76456,-59.467583,183.86003,-151.83777,131.04863,325.0117,-191.15875,260.89325,-226.2657,182.28056,0.0,0.0,0.0,4.8558745,0.0,0.0,5.92
5ive,331.51233,-60.204525,157.1924,-138.87137,180.87247,367.84445,-200.31976,278.67245,-251.66426,198.87405,0.0,0.0,0.0,4.1341105,0.0,0.0,7.57
5ivv,485.15927,-64.53881,117.05558,-143.38667,86.793915,278.9718,-176.3496,198.67485,-218.36853,134.35788,0.0,0.0,0.0,4.503696,0.0,0.0,6.35
5ivy,426.6734,-77.31028,193.78209,-157.85107,216.18738,387.3231,-203.7954,334.8171,-249.11003,204.89796,0.0,0.0,0.0,4.174195,0.0,0.0,6.44
5iwg,420.58322,-54.451504,210.18797,-145.25862,297.56485,316.24716,-212.72337,353.57916,-238.26883,176.42213,0.0,0.0,0.0,5.379984,0.0,0.0,6.46
5ix0,424.3184,-55.098232,221.64214,-153.41005,311.99188,326.7156,-220.9897,365.65714,-241.46695,183.048,0.0,0.0,0.0,5.601631,0.0,0.0,6.28
5izf,90.90131,-42.34709,291.28622,-195.0587,564.9209,479.83472,-383.575,602.7248,-343.5578,287.56262,0.0,0.0,0.0,7.4505115,0.0,0.0,9.74
5izj,83.29803,-64.242805,87.62603,-160.13564,351.40338,366.14938,-286.51373,441.90936,-267.4916,201.28821,0.0,0.0,0.0,6.80386,0.0,0.0,11.52
5j1r,587.1597,-72.80257,227.73991,-166.11713,172.58763,302.69687,-203.6846,283.87024,-252.86191,178.78247,0.0,0.0,0.0,3.8797638,0.0,0.0,4.66
5j1x,667.8749,-65.9107,119.661804,-151.61118,-20.46222,77.12014,-171.4942,165.00761,-193.29633,72.60751,0.0,0.0,0.0,3.76381,0.0,0.0,5.52
5j20,184.70357,-54.63889,226.50584,-158.90388,339.92026,443.86798,-286.29688,448.75085,-277.04602,256.27368,0.0,0.0,0.0,6.2738147,0.0,0.0,9.14
5j2x,311.93503,-52.092358,137.12543,-130.9792,186.71632,341.31042,-190.55035,275.12628,-228.89987,150.2875,0.0,0.0,0.0,5.4141035,0.0,0.0,7.74
5j41,619.2448,-86.95998,307.25375,-161.74303,264.69635,360.11612,-198.24655,352.417,-262.96912,234.78885,0.0,0.0,0.0,4.567498,0.0,0.0,3.7
5j6a,237.2272,-60.354652,301.01733,-149.67513,323.0108,484.57904,-274.16626,449.19724,-295.3083,294.461,0.0,0.0,0.0,6.502267,0.0,0.0,7.77
5j7q,631.89746,-78.88018,200.28539,-183.87273,88.749115,202.55896,-196.31367,199.06985,-225.05196,138.40845,0.0,0.0,0.0,3.9222896,0.0,0.0,4.58
5j7w,447.93182,-90.90717,411.74854,-164.74461,390.7195,553.1111,-284.44928,507.16364,-315.37207,376.14368,0.0,0.0,0.0,4.4312515,0.0,0.0,4.89
5j8z,138.43787,-63.560543,274.09915,-148.91034,362.60602,574.5143,-292.33588,467.14618,-298.36743,293.86166,0.0,0.0,0.0,6.7408247,0.0,0.0,8.3
5ja0,616.7677,-69.94329,178.92712,-161.7424,100.07466,237.21902,-188.24309,244.26385,-229.83646,153.50592,0.0,0.0,0.0,4.6853642,0.0,0.0,5.22
5jfu,235.75412,-60.30181,270.09753,-181.1983,443.79254,379.43494,-305.3408,465.32498,-276.98743,233.27296,0.0,0.0,0.0,8.231501,0.0,0.0,8.07
5jgi,749.8555,-75.3403,187.00352,-175.25206,18.561375,77.28184,-171.04626,170.08302,-201.38342,107.206375,0.0,0.0,0.0,3.7419646,0.0,0.0,4.3
5jgq,704.5119,-63.763927,176.52776,-166.65717,19.46735,101.754295,-171.62334,164.11096,-198.73279,106.16287,0.0,0.0,0.0,4.191501,0.0,0.0,4.62
5jhk,739.4097,-72.246765,167.7451,-172.51949,4.999716,49.718204,-177.26508,157.1443,-200.73558,93.630455,0.0,0.0,0.0,4.0317163,0.0,0.0,4.64
5ji8,656.8324,-70.92925,201.11482,-159.64186,47.17949,147.52289,-181.53407,196.42444,-210.91106,107.50868,0.0,0.0,0.0,3.4260554,0.0,0.0,4.63
5jop,272.71902,-59.94542,49.521435,-129.22462,90.592514,281.83493,-177.87178,230.53766,-227.21594,140.2325,0.0,0.0,0.0,3.9560986,0.0,0.0,9.41
5jox,747.7216,-88.79187,223.01,-165.60718,-8.353669,80.86067,-197.98198,189.43309,-236.00893,116.08481,0.0,0.0,0.0,3.3891623,0.0,0.0,4.46
5jq5,406.2957,-63.189636,298.779,-173.08414,372.13498,408.01697,-258.97345,420.7219,-272.5614,231.77191,0.0,0.0,0.0,6.3253016,0.0,0.0,5.63
5js3,486.219,-60.810417,108.936134,-141.39143,114.8195,230.48735,-175.87993,214.94066,-211.34053,123.69135,0.0,0.0,0.0,5.053689,0.0,0.0,6.73
5jsg,464.67618,-74.47231,434.06067,-186.22438,488.85602,497.55875,-342.01733,587.81537,-323.35406,341.08014,0.0,0.0,0.0,6.219239,0.0,0.0,4.85
5jsj,393.82794,-77.07409,465.3972,-155.77367,449.56412,592.9991,-335.7254,588.8447,-337.86554,414.2117,0.0,0.0,0.0,6.757037,0.0,0.0,5.4
5jsq,585.4422,-72.469475,261.04584,-157.98657,151.29665,297.0529,-180.72728,272.30667,-241.54596,195.8699,0.0,0.0,0.0,4.1239343,0.0,0.0,4.67
5jss,497.05118,-59.613415,119.090744,-142.1876,122.836914,233.92317,-177.37318,216.32593,-212.6651,126.95589,0.0,0.0,0.0,5.0639505,0.0,0.0,6.45
5jt9,499.46692,-70.990814,82.636444,-138.42668,60.4382,218.65366,-159.205,180.52286,-211.24594,97.34416,0.0,0.0,0.0,4.3100414,0.0,0.0,6.63
5jvi,504.4141,-65.403625,102.81543,-146.79366,94.92302,235.33728,-172.19687,201.54677,-216.84218,113.5084,0.0,0.0,0.0,4.9114065,0.0,0.0,6.51
5jxn,502.97653,-69.087166,94.63023,-141.27376,80.04274,237.66188,-162.07526,187.4849,-214.72606,107.42763,0.0,0.0,0.0,4.8827825,0.0,0.0,6.41
5jy3,66.63128,-73.740524,387.9522,-193.76668,636.7021,663.67236,-391.52023,661.8465,-333.6381,348.1773,0.0,0.0,0.0,7.5735536,0.0,0.0,7.92
5k0h,267.9227,-76.3531,261.48618,-161.90683,387.2956,453.6221,-255.82971,428.45087,-273.33585,243.64499,0.0,0.0,0.0,5.613759,0.0,0.0,7.09
5k1d,618.54486,-80.98408,226.6246,-169.98193,191.49213,281.5317,-210.14291,309.7623,-255.56157,184.15129,0.0,0.0,0.0,3.4647806,0.0,0.0,4.68
5k1f,608.2357,-78.42818,218.40161,-162.48741,185.7562,273.96445,-212.50748,302.9471,-252.60175,166.16434,0.0,0.0,0.0,3.3869352,0.0,0.0,4.79
5k8s,277.43777,-56.723946,156.83336,-148.30582,273.07153,366.32474,-225.42633,357.0574,-233.05011,173.69478,0.0,0.0,0.0,4.3223705,0.0,0.0,8.22
5k9w,638.0755,-60.42833,204.84,-155.55695,90.68696,192.65573,-162.38104,214.85342,-204.87639,128.36179,0.0,0.0,0.0,4.1028237,0.0,0.0,4.59
5ka1,732.84644,-74.15812,180.96957,-175.30219,33.899063,118.0055,-165.42346,196.09796,-204.34698,122.458954,0.0,0.0,0.0,4.2182093,0.0,0.0,4.48
5ka7,606.2765,-73.197014,235.14688,-156.33846,168.81865,291.08417,-180.37323,270.5999,-237.59521,186.82965,0.0,0.0,0.0,4.197477,0.0,0.0,4.35
5ka9,727.7303,-74.850624,226.92192,-173.85023,62.242317,127.68627,-189.87973,228.93489,-227.93953,138.1158,0.0,0.0,0.0,3.8225298,0.0,0.0,4.41
5kab,733.6777,-73.48118,173.2045,-167.34668,6.415903,89.67898,-179.19284,179.57097,-200.3179,102.764755,0.0,0.0,0.0,3.628605,0.0,0.0,4.68
5kad,655.1323,-72.42694,217.81226,-173.96877,115.03932,214.93875,-181.50095,240.46263,-222.3648,157.67229,0.0,0.0,0.0,4.2084246,0.0,0.0,4.43
5kat,588.6696,-88.49617,390.4038,-184.12912,279.72873,386.8904,-249.27977,408.24008,-302.42798,300.03278,0.0,0.0,0.0,4.625097,0.0,0.0,4.1
5kbe,550.5705,-71.06574,75.53139,-141.80904,7.517744,164.57744,-163.40097,158.99364,-195.32004,61.652367,0.0,0.0,0.0,3.5063057,0.0,0.0,6.34
5khm,146.5372,-64.75352,279.93878,-177.21521,525.5275,511.4274,-341.27524,563.3821,-282.46652,263.28387,0.0,0.0,0.0,5.482043,0.0,0.0,8.3
5kly,430.30478,-57.62931,122.10767,-135.54886,123.479324,268.16614,-183.88135,237.12491,-211.6988,146.89633,0.0,0.0,0.0,4.676855,0.0,0.0,7.21
5kma,624.6265,-70.360725,199.85649,-160.60991,95.70802,235.98268,-173.23415,229.47319,-211.28421,144.48843,0.0,0.0,0.0,4.127636,0.0,0.0,4.71
5ko1,461.85117,-53.828583,157.7109,-134.26996,103.93501,260.95834,-170.6131,220.04524,-207.7229,155.72731,0.0,0.0,0.0,5.472773,0.0,0.0,6.64
5kqx,142.92526,-58.46661,285.1811,-166.61716,493.61325,550.3999,-321.54504,537.5366,-301.63745,307.2448,0.0,0.0,0.0,6.7993774,0.0,0.0,8.44
5kqy,114.77923,-57.94725,192.9103,-148.83286,371.32794,472.62045,-264.8685,426.5544,-271.27707,243.97354,0.0,0.0,0.0,8.529747,0.0,0.0,9.29
5kr0,127.36295,-56.653133,215.42061,-158.60559,394.85016,469.87936,-274.78687,451.17926,-277.48065,246.77066,0.0,0.0,0.0,8.074181,0.0,0.0,9.15
5kr2,181.72952,-56.942036,245.44069,-154.49182,389.5818,539.3537,-273.15686,470.59976,-279.9988,296.18253,0.0,0.0,0.0,6.6717253,0.0,0.0,8.48
5kva,417.07837,-75.59051,335.15924,-156.03914,355.35358,457.7392,-253.68088,414.18158,-298.94434,282.2618,0.0,0.0,0.0,5.529399,0.0,0.0,5.14
5kz0,213.26825,-69.07915,204.01567,-143.31819,310.54617,466.42606,-234.9809,383.70444,-247.43495,199.80066,0.0,0.0,0.0,5.8624406,0.0,0.0,7.66
5l2s,232.54024,-55.95088,265.09888,-162.37845,427.4352,496.04962,-260.39944,451.53073,-267.29398,231.20111,0.0,0.0,0.0,6.7406435,0.0,0.0,7.08
5l3a,577.3778,-73.55505,263.065,-158.50333,175.41972,275.47852,-190.76907,290.21976,-238.30194,208.53099,0.0,0.0,0.0,4.5113454,0.0,0.0,4.89
5l4i,523.44434,-66.21778,106.614815,-145.05003,52.579033,209.26384,-165.93277,197.64677,-213.02643,112.00339,0.0,0.0,0.0,4.209722,0.0,0.0,6.59
5l7e,326.83453,-63.51605,274.97217,-155.89839,325.6359,459.2272,-255.49713,399.68832,-266.87515,257.58145,0.0,0.0,0.0,5.8681355,0.0,0.0,6.6
5l7g,156.7123,-58.659866,285.81842,-182.41327,495.85056,545.1389,-312.01,527.2818,-301.22662,255.06627,0.0,0.0,0.0,6.7185526,0.0,0.0,7.8
5l7h,213.27077,-63.73966,300.946,-162.51877,433.4307,537.64545,-289.22638,485.33878,-282.56805,283.03714,0.0,0.0,0.0,6.3399425,0.0,0.0,7.3
5l8a,640.5473,-66.68251,193.69579,-145.04259,34.20215,164.7283,-173.2598,192.08722,-195.08772,120.71822,0.0,0.0,0.0,5.2243114,0.0,0.0,4.91
5l8y,243.05762,-77.15617,433.87897,-178.30638,571.37616,618.3655,-388.39725,660.98553,-331.1895,345.23434,0.0,0.0,0.0,5.864012,0.0,0.0,6.4
5l9g,325.1106,-51.530952,138.53084,-131.14325,174.93503,335.07352,-192.8811,267.75415,-218.53976,153.06747,0.0,0.0,0.0,5.183746,0.0,0.0,7.7
5l9i,373.0265,-52.577038,162.6208,-131.56635,162.7424,338.90173,-176.16588,260.37448,-226.83469,172.0912,0.0,0.0,0.0,4.817012,0.0,0.0,7.0
5l9l,442.4526,-51.360245,135.51952,-126.36974,148.29199,258.6779,-174.6,248.67061,-215.60872,152.44109,0.0,0.0,0.0,4.924864,0.0,0.0,7.1
5l9o,479.48035,-57.72762,279.05362,-142.9794,265.3483,371.89944,-231.2323,367.8252,-266.55502,219.31859,0.0,0.0,0.0,5.5797124,0.0,0.0,5.4
5laq,177.13434,-58.450047,214.77107,-176.23048,426.59518,439.90378,-320.11255,491.2252,-285.26184,243.72142,0.0,0.0,0.0,6.0902205,0.0,0.0,9.2
5ld8,295.06503,-55.857586,181.82481,-156.71994,256.65244,344.8661,-243.23831,346.65604,-251.71039,195.4519,0.0,0.0,0.0,4.2804976,0.0,0.0,8.05
5ldm,657.65485,-77.83151,297.69888,-162.17894,178.4655,308.2526,-221.6629,313.9784,-286.70178,224.3544,0.0,0.0,0.0,3.2178736,0.0,0.0,3.86
5ldp,659.3583,-80.607765,303.64026,-181.81586,180.41599,278.7218,-236.10797,351.9642,-281.24478,207.99046,0.0,0.0,0.0,3.4764724,0.0,0.0,4.17
5lif,552.5561,-62.620674,141.9715,-152.10773,100.02931,237.01955,-183.46004,214.13654,-224.5571,131.01535,0.0,0.0,0.0,5.181226,0.0,0.0,5.87
5ljq,94.098885,-70.11315,159.98384,-145.38086,320.2211,532.18616,-245.63904,388.58893,-260.87817,214.91037,0.0,0.0,0.0,6.3631735,0.0,0.0,9.0
5ljt,118.849594,-66.015884,163.39177,-145.57536,305.914,512.5364,-248.73166,390.71838,-256.8861,214.6279,0.0,0.0,0.0,6.4179296,0.0,0.0,8.92
5llc,45.405483,-65.941475,179.2933,-152.43117,362.31952,548.784,-262.3097,425.05646,-269.3227,240.6535,0.0,0.0,0.0,7.020414,0.0,0.0,9.52
5lle,98.1165,-70.00231,73.58614,-132.70045,245.5366,448.2137,-211.44476,331.8864,-242.83911,197.51439,0.0,0.0,0.0,6.5047812,0.0,0.0,10.22
5llg,86.70061,-65.850136,5.5519204,-127.427444,139.43597,372.6119,-184.41534,260.1667,-236.57822,159.02132,0.0,0.0,0.0,6.042824,0.0,0.0,11.13
5lli,317.37833,-51.053455,229.36794,-121.53292,234.0708,380.22452,-211.50168,300.72058,-240.38342,218.4137,0.0,0.0,0.0,5.0163817,0.0,0.0,7.05
5llo,160.69781,-57.43749,185.27708,-152.52393,354.71207,422.8065,-286.7619,427.90335,-271.2042,237.05705,0.0,0.0,0.0,7.173648,0.0,0.0,9.4
5lne,726.60333,-76.350945,160.80008,-161.75821,9.127026,87.9042,-165.91293,177.26173,-205.3522,93.733765,0.0,0.0,0.0,4.3471184,0.0,0.0,4.76
5lny,183.58553,-62.713547,316.01434,-155.26056,422.63565,545.6483,-300.5012,500.98242,-278.28494,254.99838,0.0,0.0,0.0,6.2050676,0.0,0.0,7.38
5lom,387.79596,-51.85004,212.43214,-139.60974,232.73833,355.84784,-233.62888,356.61255,-255.89938,209.34038,0.0,0.0,0.0,5.049596,0.0,0.0,7.13
5lsg,323.19977,-82.8888,378.91714,-171.83571,459.71375,586.08514,-313.35596,528.2023,-306.33438,308.18536,0.0,0.0,0.0,7.3849688,0.0,0.0,5.4
5lsh,718.9479,-78.85317,290.57993,-173.76859,129.23354,272.14984,-182.63339,274.99207,-249.12987,213.9524,0.0,0.0,0.0,4.015175,0.0,0.0,3.39
5lso,457.312,-42.402847,234.47783,-137.39563,205.23294,290.36053,-203.28682,295.48233,-239.77835,166.26715,0.0,0.0,0.0,5.6605864,0.0,0.0,5.85
5lud,832.4852,-95.123924,226.25926,-185.46133,10.133332,44.988083,-188.84799,193.6309,-214.83904,115.31624,0.0,0.0,0.0,2.7196293,0.0,0.0,3.61
5lvd,790.85913,-92.086945,281.65512,-181.86069,67.140526,198.37968,-187.46617,226.21979,-242.19157,146.51044,0.0,0.0,0.0,3.7816954,0.0,0.0,2.62
5lvl,484.55243,-68.8661,200.15268,-158.33878,189.29631,316.9758,-211.52759,302.09927,-243.22482,173.24478,0.0,0.0,0.0,4.2932,0.0,0.0,5.9
5lvr,780.1088,-73.65588,246.34245,-179.13768,32.46036,117.45032,-183.69466,202.50128,-218.70096,137.46655,0.0,0.0,0.0,3.2539673,0.0,0.0,3.6
5lwd,539.2519,-66.40722,114.47997,-152.26643,92.60389,225.63736,-183.07408,207.24579,-222.80951,120.032646,0.0,0.0,0.0,4.5605364,0.0,0.0,6.24
5lwm,215.02637,-64.62661,136.0069,-146.53079,230.27069,384.27673,-203.84792,313.42508,-241.53009,187.99936,0.0,0.0,0.0,6.2547226,0.0,0.0,8.87
5lyn,460.79547,-65.03568,390.4331,-184.62743,448.9371,448.1076,-321.18463,559.5478,-311.2422,290.00253,0.0,0.0,0.0,4.4609003,0.0,0.0,5.04
5lyr,364.80295,-59.40265,148.30524,-153.01172,223.16878,335.95743,-222.80444,338.913,-242.73123,191.8441,0.0,0.0,0.0,3.9789877,0.0,0.0,7.89
5lz4,472.03592,-60.875263,269.7946,-140.60623,218.26456,367.6252,-204.87659,330.38315,-253.63623,248.76485,0.0,0.0,0.0,4.254134,0.0,0.0,5.7
5lz5,416.19745,-63.13132,255.75783,-136.82443,239.73528,394.2683,-212.1265,342.41006,-267.18167,260.6379,0.0,0.0,0.0,4.8334174,0.0,0.0,6.35
5lz7,396.23856,-59.723835,277.47873,-135.23744,257.2234,404.0238,-220.78752,353.30508,-260.8066,265.34592,0.0,0.0,0.0,4.9180408,0.0,0.0,6.28
5m04,584.8526,-64.41669,97.299416,-163.4438,17.830242,161.57994,-177.87944,175.43167,-205.10608,98.67417,0.0,0.0,0.0,4.629511,0.0,0.0,6.34
5m17,651.83777,-96.5021,315.8309,-177.39615,241.37749,348.89694,-217.23587,369.86972,-271.17636,251.73108,0.0,0.0,0.0,3.869166,0.0,0.0,3.66
5m23,210.68542,-43.217056,206.37708,-136.1457,261.7996,417.67938,-248.88483,393.83536,-268.48248,237.72517,0.0,0.0,0.0,5.776532,0.0,0.0,8.9
5m25,257.04684,-51.830536,168.3083,-126.44531,198.63014,392.19376,-205.54578,309.6361,-235.51952,197.2504,0.0,0.0,0.0,5.663067,0.0,0.0,8.19
5m5d,645.8288,-95.987114,313.7547,-175.3092,237.60338,347.50427,-214.4674,366.1025,-266.4122,251.17288,0.0,0.0,0.0,3.8810554,0.0,0.0,3.95
5m7s,296.12378,-59.946407,64.33786,-131.64546,139.27898,295.22726,-186.38977,257.51236,-228.83191,154.25198,0.0,0.0,0.0,4.5547647,0.0,0.0,9.05
5m7u,281.91388,-61.673027,212.67668,-152.11407,294.34387,412.27808,-264.15994,412.54187,-283.71466,233.17874,0.0,0.0,0.0,5.518398,0.0,0.0,8.1
5m9w,807.68066,-102.23092,323.72015,-178.79732,126.76804,250.50943,-184.54984,262.93277,-243.11913,211.02895,0.0,0.0,0.0,4.313081,0.0,0.0,2.24
5ma7,731.07666,-85.65422,243.96019,-181.32735,101.78519,223.77731,-194.34196,240.54976,-246.64758,156.03975,0.0,0.0,0.0,4.5991225,0.0,0.0,3.47
5mby,791.63824,-83.163795,278.45306,-186.81812,23.316193,112.05219,-191.09955,214.49704,-223.8527,147.1377,0.0,0.0,0.0,2.6931345,0.0,0.0,3.51
5meh,512.042,-64.29677,157.63766,-145.76909,98.18554,269.06677,-177.01184,242.98125,-223.5572,166.71695,0.0,0.0,0.0,3.8258996,0.0,0.0,6.32
5mes,291.02585,-68.483635,329.2331,-144.7998,349.10468,513.1612,-257.35315,428.59747,-279.38168,289.18393,0.0,0.0,0.0,6.9230886,0.0,0.0,6.47
5mg2,282.38025,-70.37342,166.64941,-150.99338,237.75296,380.78015,-194.04945,319.36917,-242.83623,186.79317,0.0,0.0,0.0,4.9676642,0.0,0.0,7.77
5mge,808.5753,-94.660904,211.28413,-179.4403,-8.778646,49.55652,-194.6508,196.8674,-223.62181,106.177124,0.0,0.0,0.0,3.5016267,0.0,0.0,4.06
5mgj,767.3149,-82.89496,200.22804,-170.29326,-3.797931,75.71454,-175.24806,179.8123,-206.33063,113.641136,0.0,0.0,0.0,3.5107963,0.0,0.0,4.29
5mgk,776.92505,-86.20868,227.55292,-182.03412,19.381655,102.68539,-187.32649,206.4574,-214.7255,119.89983,0.0,0.0,0.0,3.557116,0.0,0.0,4.0
5mjn,108.54287,-68.30253,200.82524,-147.57133,323.1974,545.5732,-254.26073,392.5522,-264.96497,231.6513,0.0,0.0,0.0,6.542798,0.0,0.0,8.54
5mks,577.71936,-68.63064,262.33554,-158.71648,187.08717,274.97275,-198.12433,309.9361,-242.32866,178.70776,0.0,0.0,0.0,4.7327566,0.0,0.0,4.77
5mlj,313.15613,-72.148994,36.00468,-139.64648,98.4049,268.6558,-159.66287,212.13623,-215.87244,106.49944,0.0,0.0,0.0,4.8931413,0.0,0.0,8.85
5mn1,898.5169,-105.06233,297.37158,-194.54517,18.538216,51.03104,-202.31464,198.66107,-232.29732,144.93546,0.0,0.0,0.0,2.647573,0.0,0.0,2.48
5mnn,810.3527,-88.258026,229.38365,-178.39,9.623118,46.186775,-195.38893,183.952,-215.65262,113.19744,0.0,0.0,0.0,3.253508,0.0,0.0,3.84
5mo8,354.23135,-80.26295,530.9083,-205.3585,632.41205,639.84375,-457.07828,785.1062,-406.3969,450.97943,0.0,0.0,0.0,6.39435,0.0,0.0,5.79
5mpk,343.17126,-63.94146,39.716633,-122.549,107.75244,197.49377,-142.84836,211.93736,-195.19016,58.57666,0.0,0.0,0.0,4.8977594,0.0,0.0,8.52
5mpz,708.1583,-81.48854,244.08995,-181.56439,57.938686,186.60638,-195.82713,229.52892,-247.11798,159.20113,0.0,0.0,0.0,3.7960706,0.0,0.0,4.07
5mqe,599.9217,-68.42107,198.30774,-162.31287,108.23986,190.45538,-187.00168,258.08426,-220.62338,133.3768,0.0,0.0,0.0,3.4076169,0.0,0.0,5.4
5mrm,496.66333,-79.192665,283.59854,-172.18648,295.444,383.23007,-230.08928,364.47275,-258.28693,239.4953,0.0,0.0,0.0,4.9418397,0.0,0.0,5.03
5mro,438.00012,-68.544334,256.44308,-158.93929,275.57962,409.06247,-229.79968,372.4155,-266.71368,217.1264,0.0,0.0,0.0,5.129679,0.0,0.0,5.7
5mrp,429.12106,-69.1929,275.81796,-156.50276,298.99988,431.87097,-236.91396,389.4162,-269.16553,227.91246,0.0,0.0,0.0,5.477858,0.0,0.0,5.52
5msb,309.24457,-55.999783,172.7365,-140.68083,233.10895,372.66013,-209.60678,303.60388,-230.48373,190.64426,0.0,0.0,0.0,6.68437,0.0,0.0,7.46
5mwh,544.6994,-66.053444,165.44238,-156.69283,107.33371,221.09067,-186.76213,221.56789,-220.94919,124.3265,0.0,0.0,0.0,5.6369853,0.0,0.0,5.74
5my8,311.54105,-45.96854,316.2331,-154.80635,388.59238,467.011,-293.5323,497.79352,-286.65613,290.09747,0.0,0.0,0.0,6.48878,0.0,0.0,7.14
5n0d,137.51683,-66.9975,237.70937,-152.281,356.73303,549.4331,-268.6999,431.74408,-281.35413,278.3198,0.0,0.0,0.0,6.599864,0.0,0.0,8.48
5n0e,166.53336,-70.05062,224.40219,-147.24675,313.5513,523.10223,-251.85956,402.78812,-278.25128,268.59668,0.0,0.0,0.0,6.6043563,0.0,0.0,8.44
5n0f,529.3032,-65.080055,154.03264,-142.30933,91.395905,227.96382,-177.37369,227.54369,-225.3202,128.66771,0.0,0.0,0.0,3.493443,0.0,0.0,6.05
5n17,611.182,-67.57735,157.88756,-158.09224,54.724297,163.49763,-169.02194,193.3701,-209.33226,112.05232,0.0,0.0,0.0,4.637375,0.0,0.0,5.32
5n18,566.03577,-58.67451,173.72879,-152.15721,100.59581,227.97522,-181.59653,224.16576,-223.1005,145.0134,0.0,0.0,0.0,5.1747584,0.0,0.0,5.68
5n1r,159.5256,-61.788612,218.4384,-147.80344,324.69293,525.9923,-249.26047,388.6506,-260.29712,231.118,0.0,0.0,0.0,6.2915416,0.0,0.0,7.95
5n1s,127.133896,-67.62113,226.13835,-151.36684,342.69693,547.26697,-255.0498,399.72015,-266.14822,235.4526,0.0,0.0,0.0,6.612693,0.0,0.0,7.99
5n1z,213.06723,-64.9507,207.67041,-160.74379,338.6316,448.2962,-226.62416,405.04684,-275.0514,228.70387,0.0,0.0,0.0,7.0505943,0.0,0.0,8.19
5n24,206.06827,-60.34064,95.562515,-127.17654,188.18779,391.86267,-179.43758,267.95413,-235.88564,178.87364,0.0,0.0,0.0,6.1809244,0.0,0.0,8.92
5n25,268.73523,-54.102947,141.976,-131.82198,188.02943,389.58475,-184.30544,261.4514,-235.76598,184.90736,0.0,0.0,0.0,6.1354113,0.0,0.0,7.78
5n2t,594.27484,-70.21711,161.39513,-155.49756,89.3144,234.81393,-178.20738,212.57402,-228.48625,124.23793,0.0,0.0,0.0,4.5839996,0.0,0.0,5.08
5n31,552.2762,-63.314205,141.45743,-143.8933,106.810715,233.59378,-180.13213,226.02374,-210.50722,120.885895,0.0,0.0,0.0,4.8757696,0.0,0.0,5.79
5n3v,646.85095,-71.16797,195.15034,-158.57053,84.16702,231.64647,-173.47752,214.08354,-225.62544,130.00452,0.0,0.0,0.0,4.368024,0.0,0.0,4.34
5n6s,221.12915,-57.27203,246.60368,-151.16112,351.32846,479.08173,-270.54132,435.78363,-290.8566,252.97653,0.0,0.0,0.0,4.697074,0.0,0.0,8.09
5n84,204.25256,-59.23663,300.84723,-157.232,392.88626,508.35245,-312.42157,483.43134,-292.39508,299.72815,0.0,0.0,0.0,5.5986986,0.0,0.0,7.96
5n93,232.77776,-60.404873,136.34038,-138.16565,219.43877,372.7887,-203.52502,295.3905,-236.61392,188.06242,0.0,0.0,0.0,5.771281,0.0,0.0,8.66
5n99,560.57416,-100.99467,421.52234,-192.38597,386.66492,474.42746,-278.5557,516.94995,-340.82828,368.0513,0.0,0.0,0.0,4.8898206,0.0,0.0,4.21
