name,set,-logKd/Ki,receptor_path
6gue,refined,8.4,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6gue/6gue_pocket.mol2
1e4h,refined,8.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1e4h/1e4h_pocket.mol2
1g48,refined,8.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1g48/1g48_pocket.mol2
1i9p,refined,8.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1i9p/1i9p_pocket.mol2
1w96,refined,8.41,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1w96/1w96_pocket.mol2
1bwb,refined,8.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bwb/1bwb_pocket.mol2
4ksy,refined,8.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ksy/4ksy_pocket.mol2
4wa9,refined,8.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4wa9/4wa9_pocket.mol2
5vl2,refined,8.42,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5vl2/5vl2_pocket.mol2
2xbv,refined,8.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xbv/2xbv_pocket.mol2
2za5,refined,8.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2za5/2za5_pocket.mol2
3nhi,refined,8.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3nhi/3nhi_pocket.mol2
4y8x,refined,8.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4y8x/4y8x_pocket.mol2
5dey,refined,8.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5dey/5dey_pocket.mol2
5exl,refined,8.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5exl/5exl_pocket.mol2
5f2u,refined,8.43,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5f2u/5f2u_pocket.mol2
2vc9,refined,8.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vc9/2vc9_pocket.mol2
2xyf,refined,8.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xyf/2xyf_pocket.mol2
4zae,refined,8.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4zae/4zae_pocket.mol2
5kqx,refined,8.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5kqx/5kqx_pocket.mol2
5n0e,refined,8.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5n0e/5n0e_pocket.mol2
5voj,refined,8.44,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5voj/5voj_pocket.mol2
3kdd,refined,8.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3kdd/3kdd_pocket.mol2
4css,refined,8.46,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4css/4css_pocket.mol2
2oag,refined,8.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2oag/2oag_pocket.mol2
3zln,refined,8.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3zln/3zln_pocket.mol2
5qtt,refined,8.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5qtt/5qtt_pocket.mol2
6d3q,refined,8.47,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d3q/6d3q_pocket.mol2
1w5y,refined,8.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1w5y/1w5y_pocket.mol2
2hs1,refined,8.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2hs1/2hs1_pocket.mol2
2p3b,refined,8.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2p3b/2p3b_pocket.mol2
2r5p,refined,8.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2r5p/2r5p_pocket.mol2
2uxz,refined,8.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2uxz/2uxz_pocket.mol2
2yix,refined,8.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2yix/2yix_pocket.mol2
3b1m,refined,8.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3b1m/3b1m_pocket.mol2
3n3j,refined,8.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3n3j/3n3j_pocket.mol2
5kr2,refined,8.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5kr2/5kr2_pocket.mol2
5n0d,refined,8.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5n0d/5n0d_pocket.mol2
6fe1,refined,8.48,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6fe1/6fe1_pocket.mol2
1ec0,refined,8.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ec0/1ec0_pocket.mol2
2g5u,refined,8.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2g5u/2g5u_pocket.mol2
2ihq,refined,8.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ihq/2ihq_pocket.mol2
3s45,refined,8.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3s45/3s45_pocket.mol2
4hdf,refined,8.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4hdf/4hdf_pocket.mol2
4m2r,refined,8.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4m2r/4m2r_pocket.mol2
5ufs,refined,8.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ufs/5ufs_pocket.mol2
7upj,refined,8.49,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/7upj/7upj_pocket.mol2
2vh0,refined,8.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vh0/2vh0_pocket.mol2
3i25,refined,8.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3i25/3i25_pocket.mol2
3u8j,refined,8.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3u8j/3u8j_pocket.mol2
6oe1,refined,8.51,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6oe1/6oe1_pocket.mol2
1fcy,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1fcy/1fcy_pocket.mol2
1i5r,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1i5r/1i5r_pocket.mol2
1nfx,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1nfx/1nfx_pocket.mol2
1rp7,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1rp7/1rp7_pocket.mol2
1xkk,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1xkk/1xkk_pocket.mol2
2boh,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2boh/2boh_pocket.mol2
2fvd,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2fvd/2fvd_pocket.mol2
2oc2,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2oc2/2oc2_pocket.mol2
2q64,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2q64/2q64_pocket.mol2
2qu6,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2qu6/2qu6_pocket.mol2
2vvc,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vvc/2vvc_pocket.mol2
2vw5,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vw5/2vw5_pocket.mol2
2wn9,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wn9/2wn9_pocket.mol2
3lpi,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3lpi/3lpi_pocket.mol2
3ml5,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ml5/3ml5_pocket.mol2
3suu,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3suu/3suu_pocket.mol2
3ttm,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ttm/3ttm_pocket.mol2
4nh8,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4nh8/4nh8_pocket.mol2
4o6w,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4o6w/4o6w_pocket.mol2
4o97,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4o97/4o97_pocket.mol2
4xoc,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4xoc/4xoc_pocket.mol2
5mpk,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5mpk/5mpk_pocket.mol2
5vi6,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5vi6/5vi6_pocket.mol2
6csp,refined,8.52,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6csp/6csp_pocket.mol2
3kjd,refined,8.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3kjd/3kjd_pocket.mol2
4hwo,refined,8.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4hwo/4hwo_pocket.mol2
5mjn,refined,8.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5mjn/5mjn_pocket.mol2
5sxm,refined,8.54,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5sxm/5sxm_pocket.mol2
1hos,refined,8.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1hos/1hos_pocket.mol2
1ppl,refined,8.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ppl/1ppl_pocket.mol2
2byr,refined,8.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2byr/2byr_pocket.mol2
3ejp,refined,8.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ejp/3ejp_pocket.mol2
3v51,refined,8.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3v51/3v51_pocket.mol2
5amd,refined,8.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5amd/5amd_pocket.mol2
5i9y,refined,8.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5i9y/5i9y_pocket.mol2
5nxg,refined,8.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nxg/5nxg_pocket.mol2
6hk4,refined,8.55,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6hk4/6hk4_pocket.mol2
1bgq,refined,8.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bgq/1bgq_pocket.mol2
1q1g,refined,8.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1q1g/1q1g_pocket.mol2
2x4z,refined,8.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2x4z/2x4z_pocket.mol2
3ejq,refined,8.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ejq/3ejq_pocket.mol2
3ejr,refined,8.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ejr/3ejr_pocket.mol2
3v7x,refined,8.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3v7x/3v7x_pocket.mol2
4kmz,refined,8.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4kmz/4kmz_pocket.mol2
5caq,refined,8.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5caq/5caq_pocket.mol2
5j6m,refined,8.57,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5j6m/5j6m_pocket.mol2
3r5t,refined,8.58,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3r5t/3r5t_pocket.mol2
2wky,refined,8.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wky/2wky_pocket.mol2
3ibi,refined,8.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ibi/3ibi_pocket.mol2
5nbw,refined,8.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nbw/5nbw_pocket.mol2
6h37,refined,8.59,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6h37/6h37_pocket.mol2
1bwa,refined,8.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bwa/1bwa_pocket.mol2
3b66,refined,8.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3b66/3b66_pocket.mol2
3s43,refined,8.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3s43/3s43_pocket.mol2
3sxf,refined,8.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3sxf/3sxf_pocket.mol2
3t3u,refined,8.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3t3u/3t3u_pocket.mol2
4efs,refined,8.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4efs/4efs_pocket.mol2
4gj2,refined,8.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4gj2/4gj2_pocket.mol2
4qf7,refined,8.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4qf7/4qf7_pocket.mol2
5sz3,refined,8.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5sz3/5sz3_pocket.mol2
5upf,refined,8.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5upf/5upf_pocket.mol2
6prf,refined,8.6,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6prf/6prf_pocket.mol2
4ban,refined,8.61,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ban/4ban_pocket.mol2
6gl8,refined,8.61,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6gl8/6gl8_pocket.mol2
2cej,refined,8.62,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2cej/2cej_pocket.mol2
3ryz,refined,8.62,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ryz/3ryz_pocket.mol2
4bf1,refined,8.62,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4bf1/4bf1_pocket.mol2
4hf4,refined,8.62,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4hf4/4hf4_pocket.mol2
4jx9,refined,8.62,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4jx9/4jx9_pocket.mol2
5egm,refined,8.62,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5egm/5egm_pocket.mol2
5htz,refined,8.62,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5htz/5htz_pocket.mol2
5zvw,refined,8.62,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5zvw/5zvw_pocket.mol2
3f17,refined,8.63,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3f17/3f17_pocket.mol2
1g45,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1g45/1g45_pocket.mol2
1mue,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1mue/1mue_pocket.mol2
1r1j,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1r1j/1r1j_pocket.mol2
1t31,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1t31/1t31_pocket.mol2
3hkw,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3hkw/3hkw_pocket.mol2
3s71,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3s71/3s71_pocket.mol2
4pft,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4pft/4pft_pocket.mol2
4qd6,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4qd6/4qd6_pocket.mol2
4zyf,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4zyf/4zyf_pocket.mol2
5e8f,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5e8f/5e8f_pocket.mol2
5x74,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5x74/5x74_pocket.mol2
6std,refined,8.64,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6std/6std_pocket.mol2
2oax,refined,8.65,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2oax/2oax_pocket.mol2
1i9n,refined,8.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1i9n/1i9n_pocket.mol2
3d1x,refined,8.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3d1x/3d1x_pocket.mol2
3nox,refined,8.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3nox/3nox_pocket.mol2
3u8k,refined,8.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3u8k/3u8k_pocket.mol2
5epn,refined,8.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5epn/5epn_pocket.mol2
5n93,refined,8.66,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5n93/5n93_pocket.mol2
2qd6,refined,8.68,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2qd6/2qd6_pocket.mol2
2q55,refined,8.69,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2q55/2q55_pocket.mol2
5cj6,refined,8.69,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cj6/5cj6_pocket.mol2
1bcd,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bcd/1bcd_pocket.mol2
1hfs,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1hfs/1hfs_pocket.mol2
1jgl,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1jgl/1jgl_pocket.mol2
1jyq,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1jyq/1jyq_pocket.mol2
1lnm,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1lnm/1lnm_pocket.mol2
1ohr,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ohr/1ohr_pocket.mol2
1pxo,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1pxo/1pxo_pocket.mol2
1t7j,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1t7j/1t7j_pocket.mol2
1w13,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1w13/1w13_pocket.mol2
1xap,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1xap/1xap_pocket.mol2
2b7d,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2b7d/2b7d_pocket.mol2
2f8g,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2f8g/2f8g_pocket.mol2
2fmb,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2fmb/2fmb_pocket.mol2
2h4n,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2h4n/2h4n_pocket.mol2
2jh0,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2jh0/2jh0_pocket.mol2
2ojj,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2ojj/2ojj_pocket.mol2
2pcp,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2pcp/2pcp_pocket.mol2
2uwo,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2uwo/2uwo_pocket.mol2
2vj8,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vj8/2vj8_pocket.mol2
2wgj,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wgj/2wgj_pocket.mol2
2wyg,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wyg/2wyg_pocket.mol2
2y5f,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2y5f/2y5f_pocket.mol2
2y7z,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2y7z/2y7z_pocket.mol2
2y81,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2y81/2y81_pocket.mol2
3brn,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3brn/3brn_pocket.mol2
3d9z,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3d9z/3d9z_pocket.mol2
3eqr,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3eqr/3eqr_pocket.mol2
3ge7,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ge7/3ge7_pocket.mol2
3hvj,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3hvj/3hvj_pocket.mol2
3i5z,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3i5z/3i5z_pocket.mol2
3i60,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3i60/3i60_pocket.mol2
3s73,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3s73/3s73_pocket.mol2
4a7i,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4a7i/4a7i_pocket.mol2
4bah,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4bah/4bah_pocket.mol2
4eo6,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4eo6/4eo6_pocket.mol2
4hy1,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4hy1/4hy1_pocket.mol2
4r5a,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4r5a/4r5a_pocket.mol2
4rwj,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4rwj/4rwj_pocket.mol2
4yth,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4yth/4yth_pocket.mol2
4zwx,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4zwx/4zwx_pocket.mol2
4zwz,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4zwz/4zwz_pocket.mol2
5e2o,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5e2o/5e2o_pocket.mol2
5hcv,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5hcv/5hcv_pocket.mol2
5ih9,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ih9/5ih9_pocket.mol2
5nk4,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nk4/5nk4_pocket.mol2
5sz2,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5sz2/5sz2_pocket.mol2
5ufr,refined,8.7,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ufr/5ufr_pocket.mol2
3ckz,refined,8.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ckz/3ckz_pocket.mol2
3p8o,refined,8.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3p8o/3p8o_pocket.mol2
3ts4,refined,8.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ts4/3ts4_pocket.mol2
4crc,refined,8.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4crc/4crc_pocket.mol2
4ish,refined,8.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ish/4ish_pocket.mol2
4ivb,refined,8.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ivb/4ivb_pocket.mol2
4x6o,refined,8.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4x6o/4x6o_pocket.mol2
5ikb,refined,8.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ikb/5ikb_pocket.mol2
5jg1,refined,8.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5jg1/5jg1_pocket.mol2
6dj7,refined,8.72,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6dj7/6dj7_pocket.mol2
1b6k,refined,8.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1b6k/1b6k_pocket.mol2
1mjj,refined,8.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1mjj/1mjj_pocket.mol2
1sdv,refined,8.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1sdv/1sdv_pocket.mol2
2vkm,refined,8.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vkm/2vkm_pocket.mol2
2wtv,refined,8.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wtv/2wtv_pocket.mol2
3rz1,refined,8.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3rz1/3rz1_pocket.mol2
4ei4,refined,8.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ei4/4ei4_pocket.mol2
4gii,refined,8.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4gii/4gii_pocket.mol2
5vkc,refined,8.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5vkc/5vkc_pocket.mol2
6d78,refined,8.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6d78/6d78_pocket.mol2
6o94,refined,8.74,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6o94/6o94_pocket.mol2
1bnv,refined,8.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bnv/1bnv_pocket.mol2
1d4l,refined,8.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1d4l/1d4l_pocket.mol2
1qft,refined,8.77,/home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qft/1qft_pocket.mol2
