Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
3864	:	1752721417.032	     3.542	0	2862	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6dyu/6dyu_pocket.pdb
3865	:	1752721419.533	     3.474	0	2364	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5orh/5orh_pocket.pdb
3866	:	1752721422.034	     3.787	0	2901	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3cda/3cda_pocket.pdb
3867	:	1752721424.535	     3.526	0	2787	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3bbb/3bbb_pocket.pdb
3868	:	1752721427.036	     3.661	0	2742	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6dh2/6dh2_pocket.pdb
3869	:	1752721429.537	     3.552	0	2533	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2zmm/2zmm_pocket.pdb
3870	:	1752721432.038	     3.360	0	2424	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3g31/3g31_pocket.pdb
3871	:	1752721434.539	     4.121	0	2620	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3bzf/3bzf_pocket.pdb
3872	:	1752721437.040	     3.627	0	2425	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4uye/4uye_pocket.pdb
3873	:	1752721439.541	     3.505	0	2416	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4k18/4k18_pocket.pdb
3874	:	1752721442.042	     3.491	0	2826	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2zx6/2zx6_pocket.pdb
3875	:	1752721444.544	     3.471	0	2488	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5cso/5cso_pocket.pdb
3876	:	1752721447.046	     3.555	0	2723	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2h4n/2h4n_pocket.pdb
3877	:	1752721449.547	     3.489	0	2699	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qf2/1qf2_pocket.pdb
3878	:	1752721452.048	     3.659	0	2592	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1njs/1njs_pocket.pdb
3879	:	1752721454.549	     3.767	0	2632	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4asd/4asd_pocket.pdb
3880	:	1752721457.050	     3.511	0	2629	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ip9/3ip9_pocket.pdb
3881	:	1752721459.551	     3.506	0	2671	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4jzi/4jzi_pocket.pdb
3882	:	1752721462.052	     3.635	0	2831	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1yej/1yej_pocket.pdb
3883	:	1752721464.553	     3.388	0	2397	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6r9u/6r9u_pocket.pdb
3884	:	1752721467.054	     3.591	0	2536	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bju/1bju_pocket.pdb
3885	:	1752721469.556	     3.578	0	2586	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1ype/1ype_pocket.pdb
3886	:	1752721472.059	     3.503	0	2540	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ie1/5ie1_pocket.pdb
3887	:	1752721474.561	     5.537	0	2564	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3f3e/3f3e_pocket.pdb
3888	:	1752721477.112	     4.464	0	2687	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5o9r/5o9r_pocket.pdb
3889	:	1752721479.618	     4.651	0	2701	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ti0/5ti0_pocket.pdb
3890	:	1752721482.120	     8.048	0	2589	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4nku/4nku_pocket.pdb
3891	:	1752721484.631	     7.670	0	2495	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4a95/4a95_pocket.pdb
3892	:	1752721487.143	     7.222	0	2671	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1df8/1df8_pocket.pdb
3893	:	1752721489.656	     6.200	0	2576	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2b07/2b07_pocket.pdb
3894	:	1752721492.160	     5.215	0	2508	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6i11/6i11_pocket.pdb
3895	:	1752721494.661	     5.260	0	2794	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4z84/4z84_pocket.pdb
3896	:	1752721497.164	     4.463	0	2992	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4dsy/4dsy_pocket.pdb
3897	:	1752721499.668	     3.865	0	2728	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vhj/2vhj_pocket.pdb
3898	:	1752721502.168	     3.917	0	2721	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5kqx/5kqx_pocket.pdb
3899	:	1752721504.669	     3.807	0	2446	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5e73/5e73_pocket.pdb
3900	:	1752721507.169	     4.603	0	2454	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ih9/5ih9_pocket.pdb
3901	:	1752721509.672	     5.068	0	2552	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3e92/3e92_pocket.pdb
3902	:	1752721512.172	     5.225	0	2356	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6guk/6guk_pocket.pdb
3903	:	1752721514.676	     5.269	0	2498	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5kz0/5kz0_pocket.pdb
3904	:	1752721517.193	     5.682	0	2656	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3lxe/3lxe_pocket.pdb
3905	:	1752721519.698	     5.240	0	2478	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2c3l/2c3l_pocket.pdb
3906	:	1752721522.214	     4.868	0	2868	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4a6l/4a6l_pocket.pdb
3907	:	1752721524.716	     4.174	0	2418	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6o0k/6o0k_pocket.pdb
3908	:	1752721527.216	     3.983	0	2762	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6n3x/6n3x_pocket.pdb
3909	:	1752721529.716	     3.741	0	2416	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ubd/3ubd_pocket.pdb
3910	:	1752721532.217	     3.917	0	2624	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4nj9/4nj9_pocket.pdb
3911	:	1752721534.723	     4.691	0	2563	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1avn/1avn_pocket.pdb
3912	:	1752721537.223	     5.658	0	2788	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1a1e/1a1e_pocket.pdb
3913	:	1752721539.725	    10.062	0	2913	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4pb2/4pb2_pocket.pdb
3914	:	1752721542.235	    12.131	0	2677	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3dd8/3dd8_pocket.pdb
3915	:	1752721544.739	    13.451	0	3300	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3kgu/3kgu_pocket.pdb
3916	:	1752721547.248	    14.638	0	3036	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xef/2xef_pocket.pdb
3917	:	1752721549.823	    13.085	0	3064	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2gl0/2gl0_pocket.pdb
3918	:	1752721554.390	    11.895	0	2538	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1y1z/1y1z_pocket.pdb
3919	:	1752721558.212	    14.812	0	2462	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ipj/5ipj_pocket.pdb
3921	:	1752721564.431	    10.920	0	2563	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ozt/3ozt_pocket.pdb
3920	:	1752721561.922	    14.047	0	2809	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2i4v/2i4v_pocket.pdb
3922	:	1752721566.938	    10.167	0	2534	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3p8p/3p8p_pocket.pdb
3923	:	1752721573.056	     9.505	0	2511	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2xjj/2xjj_pocket.pdb
3924	:	1752721575.586	     9.039	0	2555	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4er1/4er1_pocket.pdb
3925	:	1752721578.099	     8.220	0	2559	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4abe/4abe_pocket.pdb
3926	:	1752721580.607	     9.651	0	2713	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2vl4/2vl4_pocket.pdb
3927	:	1752721583.110	     9.318	0	2560	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ceb/4ceb_pocket.pdb
3928	:	1752721585.620	    10.168	0	2659	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5yum/5yum_pocket.pdb
3929	:	1752721588.132	     9.572	0	2425	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1lkl/1lkl_pocket.pdb
3930	:	1752721590.634	    10.149	0	2862	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3vx3/3vx3_pocket.pdb
3931	:	1752721593.150	     9.872	0	2613	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3f1a/3f1a_pocket.pdb
3932	:	1752721595.812	    10.253	0	2655	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1d3d/1d3d_pocket.pdb
3933	:	1752721598.344	    10.947	0	2633	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6r1b/6r1b_pocket.pdb
3934	:	1752721600.864	    12.346	0	2569	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5tef/5tef_pocket.pdb
3935	:	1752721603.377	    11.595	0	3069	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2fw6/2fw6_pocket.pdb
3936	:	1752721606.097	    11.735	0	2703	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5hbs/5hbs_pocket.pdb
3937	:	1752721609.312	    11.092	0	2747	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3acx/3acx_pocket.pdb
3938	:	1752721613.231	    11.344	0	2328	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5oaj/5oaj_pocket.pdb
3939	:	1752721615.737	     9.579	0	2512	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ekr/3ekr_pocket.pdb
3940	:	1752721618.243	     9.792	0	2567	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6qi7/6qi7_pocket.pdb
3941	:	1752721620.748	     9.393	0	2678	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5lle/5lle_pocket.pdb
3942	:	1752721624.593	     8.331	0	2474	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5vcz/5vcz_pocket.pdb
3943	:	1752721627.104	     7.373	0	2530	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5lwm/5lwm_pocket.pdb
3944	:	1752721629.609	     7.322	0	2676	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ugn/6ugn_pocket.pdb
3945	:	1752721632.112	     6.322	0	2411	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1cet/1cet_pocket.pdb
3946	:	1752721634.613	     5.304	0	2581	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/188l/188l_pocket.pdb
3947	:	1752721637.115	     4.753	0	2563	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ffg/3ffg_pocket.pdb
3948	:	1752721639.617	     4.632	0	2649	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4q19/4q19_pocket.pdb
3949	:	1752721642.124	     4.513	0	2616	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1m2x/1m2x_pocket.pdb
3950	:	1752721644.627	     5.180	0	2473	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bhf/1bhf_pocket.pdb
3951	:	1752721647.141	     5.489	0	2743	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4iwz/4iwz_pocket.pdb
3952	:	1752721649.644	     4.519	0	2790	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ouh/5ouh_pocket.pdb
3953	:	1752721652.148	     3.834	0	2617	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5eqp/5eqp_pocket.pdb
3954	:	1752721654.648	     3.598	0	2732	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5ost/5ost_pocket.pdb
3955	:	1752721657.150	     4.226	0	2812	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1q8u/1q8u_pocket.pdb
3956	:	1752721659.659	     4.196	0	2545	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1efy/1efy_pocket.pdb
3957	:	1752721662.159	     3.892	0	2422	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3f7i/3f7i_pocket.pdb
3958	:	1752721664.659	     5.032	0	2473	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4e6d/4e6d_pocket.pdb
3959	:	1752721667.160	     5.036	0	2528	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3u93/3u93_pocket.pdb
3960	:	1752721669.665	     5.075	0	2804	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1dhj/1dhj_pocket.pdb
3961	:	1752721672.168	     4.631	0	2738	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5nz4/5nz4_pocket.pdb
3962	:	1752721674.672	     5.131	0	2507	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ymh/4ymh_pocket.pdb
3963	:	1752721677.195	     7.370	0	2787	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2f80/2f80_pocket.pdb
3964	:	1752721679.698	     7.365	0	2761	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2hmv/2hmv_pocket.pdb
3965	:	1752721682.211	     7.628	0	2449	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4jia/4jia_pocket.pdb
3966	:	1752721684.724	     7.072	0	2532	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2wky/2wky_pocket.pdb
3967	:	1752721687.233	     6.978	0	2695	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5vr8/5vr8_pocket.pdb
3968	:	1752721689.742	     8.089	0	2764	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6ixd/6ixd_pocket.pdb
3969	:	1752721692.242	     8.197	0	2738	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4gq4/4gq4_pocket.pdb
3970	:	1752721694.743	     8.170	0	2568	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4pzv/4pzv_pocket.pdb
3971	:	1752721697.283	     9.786	0	2631	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3shc/3shc_pocket.pdb
3972	:	1752721699.793	    10.447	0	2677	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1if8/1if8_pocket.pdb
3973	:	1752721702.299	    10.158	0	3149	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1qbq/1qbq_pocket.pdb
3974	:	1752721704.809	     9.155	0	2536	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1c5o/1c5o_pocket.pdb
3975	:	1752721707.324	     7.526	0	2617	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4poh/4poh_pocket.pdb
3976	:	1752721710.261	     7.435	0	2652	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1fjs/1fjs_pocket.pdb
3977	:	1752721712.768	     6.962	0	2353	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5g4n/5g4n_pocket.pdb
3978	:	1752721715.270	     8.196	0	2679	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5sz1/5sz1_pocket.pdb
3979	:	1752721717.807	    11.092	0	2834	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3w07/3w07_pocket.pdb
3980	:	1752721720.309	    10.723	0	2425	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4o0y/4o0y_pocket.pdb
3981	:	1752721722.822	    12.479	0	3063	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6f9v/6f9v_pocket.pdb
3982	:	1752721725.342	    13.733	0	2639	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2jg0/2jg0_pocket.pdb
3983	:	1752721728.926	    12.257	0	2521	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/2j4g/2j4g_pocket.pdb
3984	:	1752721731.432	    13.460	0	2937	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1m7y/1m7y_pocket.pdb
3985	:	1752721735.327	    12.466	0	2449	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5vd3/5vd3_pocket.pdb
3986	:	1752721739.098	    12.711	0	2719	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3ddg/3ddg_pocket.pdb
3987	:	1752721741.609	    14.368	0	2723	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5th4/5th4_pocket.pdb
3989	:	1752721747.809	    10.434	0	2848	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4uoh/4uoh_pocket.pdb
3988	:	1752721744.917	    13.524	0	2717	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/4ayq/4ayq_pocket.pdb
3990	:	1752721751.838	    15.554	0	3039	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/6of5/6of5_pocket.pdb
3991	:	1752721756.000	    12.220	0	2699	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/3fcq/3fcq_pocket.pdb
3992	:	1752721758.510	    14.338	0	2920	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1nki/1nki_pocket.pdb
3993	:	1752721761.024	    17.249	0	2493	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/5i3v/5i3v_pocket.pdb
3995	:	1752721769.950	    11.092	0	3006	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1grp/1grp_pocket.pdb
3994	:	1752721767.431	    13.951	0	2675	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1bn3/1bn3_pocket.pdb
3996	:	1752721772.875	    10.351	0	2580	0	0	./prepare_complexes_chimera.sh /home/karen/Projects/pdbbind/PDBbind_v2020_refined/refined-set/1f0r/1f0r_pocket.pdb
